run_id,query_version,query,source_api,source_id,doi,title,year,authors,type,abstract,landing_url,pdf_url,license,oa_status,ontology_score,provisional_score,automatic_signal,decision,decision_reason,documentary_signal,actionable_signal,expanded_possible_score,queue_reason,screening_decision
20260831T003810Z,1.0.0,"""conversational design""",OpenAlex,https://openalex.org/W3090061593,https://doi.org/10.1080/15378020.2020.1826268,"“It’s on its way”: Chatbots applied for online food delivery services, social or task-oriented interaction style?",2020,Roberta De Cicco; Susana Costa e Silva; Francesca Romana Alparone,article,"Research has yet to explore the spread of chatbots into the foodservice delivery sector and its impact on the customer’s experience, especially in a moment when the Internet seems to be the tool to meet needs associated with being physically apart. In order to fill this gap, the present study addresses the implications that chatbots’ interaction styles have for younger consumers using this channel for conversational online food delivery (OFD) services. Specifically, this study provides theoretical and practical insights into whether the conversational design of chatbots can influence social, affective, and behavioral intent outcomes. The study adopts an experimental design to investigate the effects of a social- versus task-oriented interaction style chatbot on the level of social presence and trust (social outcomes), perceived enjoyment (affective outcome), and intention to use the conversational OFD service in the future (behavioral intent outcome). Findings from a sample of 171 participants show that the interaction with the chatbot set up with a social-oriented interaction style increased users’ perception of social presence and perceived enjoyment, while it did not have any direct and significant effect on trust and intention to use. The study further supports the role of social presence, trust, and perceived enjoyment as mediators between the chatbot’s interaction style and the intention to use the conversational OFD service.",https://doi.org/10.1080/15378020.2020.1826268,,,closed,3,6,sistema=2;produto-design=3,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""conversational design""",OpenAlex,https://openalex.org/W4412055639,https://doi.org/10.1145/3719160.3737640,Designing Dialogic Disclaimers: Principles for Ethical Conversational Design in LLM Interfaces,2025,T. C. Cheng,conference-paper,,https://doi.org/10.1145/3719160.3737640,,,closed,4,6,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,1,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""conversational design""",OpenAlex,https://openalex.org/W4318313270,https://doi.org/10.1177/20563051221150407,Developing Misinformation Immunity: How to Reason-Check Fallacious News in a Human–Computer Interaction Environment,2023,Elena Musi; Elinor Carmi; Chris Reed; Simeon Yates; Kay L. O’Halloran,article,"To counter the fake news phenomenon, the scholarly community has attempted to debunk and prebunk disinformation. However, misinformation still constitutes a major challenge due to the variety of misleading techniques and their continuous updates which call for the exercise of critical thinking to build resilience. In this study we present two open access chatbots, the Fake News Immunity Chatbot and the Vaccinating News Chatbot, which combine Fallacy Theory and Human–Computer Interaction to inoculate citizens and communication gatekeepers against misinformation. These chatbots differ from existing tools both in function and form. First, they target misinformation and enhance the identification of fallacious arguments; and second, they are multiagent and leverage discourse theories of persuasion in their conversational design. After having described both their backend and their frontend design, we report on the evaluation of the user interface and impact on users’ critical thinking skills through a questionnaire, a crowdsourced survey, and a pilot qualitative experiment. The results shed light on the best practices to design user-friendly active inoculation tools and reveal that the two chatbots are perceived as increasing critical thinking skills in the current misinformation ecosystem.",https://doi.org/10.1177/20563051221150407,https://fakenewsimmunity.liverpool.ac.uk/wp-content/uploads/2021/03/Fake-News-Immunity-Liverpool-Uni-project.pdf,cc-by,gold,3,6,sistema=2;produto-design=4,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""conversational design""",OpenAlex,https://openalex.org/W2905409087,https://doi.org/10.1109/iceta.2018.8572054,Improving the User Experience of Electronic University Enrollment,2018,Lukáš Galko; Jaroslav Porubän; Jakub Senko,conference-paper,"Submission of an university application is nowadays mostly done electronically. Schools use this method to obtain required information from the student. We discovered that many students had problems with filling-out the university application and that the user experience of current systems is awful. This paper is dedicated to improving the experience by experimental form of replacing whole design from traditional electronic forms into conversational design in form of a chatbot. This design was compared to the current system used on the Technical University of Košice by usability testing. In the evaluation we focused on whether this design shortened the fill-out time of the application, if applicants made less errors and if the user satisfaction was improved by the chatbot. There is still a lot to be done to allow replacement of the old system with this system, but our results suggest that a chatbot system could facilitate the submission of university applications.",https://doi.org/10.1109/iceta.2018.8572054,,,closed,3,6,sistema=1;produto-design=4,screening-required,Automação não substitui leitura ontológica.,1,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""conversational design""",OpenAlex,https://openalex.org/W1582647493,https://doi.org/10.1007/978-3-540-24641-1_2,Conversational Design as a Paradigm for User Interaction on Mobile Devices,2004,Mun-Kew Leong,conference-paper,,https://doi.org/10.1007/978-3-540-24641-1_2,,,closed,4,6,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,1,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""conversational design""",OpenAlex,https://openalex.org/W3119179940,https://doi.org/10.48550/arxiv.2101.04796,Self-Diagnosis through AI-enabled Chatbot-based Symptom Checkers: User Experiences and Design Considerations,2021,Yue You; Xinning Gui,conference-paper,"Recently, there has been a growing interest in developing AI-enabled chatbot-based symptom checker (CSC) apps in the healthcare market. CSC apps provide potential diagnoses for users and assist them with self-triaging based on Artificial Intelligence (AI) techniques using human-like conversations. Despite the popularity of such CSC apps, little research has been done to investigate their functionalities and user experiences. To do so, we conducted a feature review, a user review analysis, and an interview study. We found that the existing CSC apps lack the functions to support the whole diagnostic process of an offline medical visit. We also found that users perceive the current CSC apps to lack support for a comprehensive medical history, flexible symptom input, comprehensible questions, and diverse diseases and user groups. Based on these results, we derived implications for the future features and conversational design of CSC apps.",http://arxiv.org/abs/2101.04796,https://arxiv.org/pdf/2101.04796,,green,3,5,sistema=1;produto-design=2,screening-required,Automação não substitui leitura ontológica.,2,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""conversational design""",OpenAlex,https://openalex.org/W4411717273,https://doi.org/10.1177/14780771251352930,AI-enhanced conversational design process for the development of structural AirWebs,2025,Juan Carlos Dall’Asta; Giancarlo Di Marco,article,"This research proposes a conversational design process integrating AI, biomimicry, and computational design to develop Structural AirWebs . AI-generated patterns and parametric tools iteratively refine and simulate geometries inspired by spiderweb mechanics, ensuring structural and material efficiency. The design process followed a progressive sequence of experiments, from simpler to more complex patterns, allowing for a better understanding of the potential and limitations of image-based simulations. This dialogue materialises a 15 × 5 × 5 m aluminium framework suspending the morphemes , laser-engraved acrylic panels, via steel cables: computational simulation optimises cable tensioning and panel alignment, mirroring spider silk’s resilience. The workflow exemplifies a collaborative, conversational exchange between the designer and technology. The prototype transcends static design norms by embedding iterative feedback, embodying ecological intelligence through adaptive architecture, and demonstrating biomimicry, AI, and computational tools as co-creators. It redefines sustainable innovation, proving how technology-augmented biomimetic workflows yield scalable, responsive solutions that harmonise environmental sensitivity with technical precision.",https://doi.org/10.1177/14780771251352930,https://journals.sagepub.com/doi/pdf/10.1177/14780771251352930?download=true,,bronze,4,6,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""conversational design""",OpenAlex,https://openalex.org/W4295955274,https://doi.org/10.1145/3543829.3543840,Effects of Emotional Expressiveness on Voice Chatbot Interactions,2022,Qingxiaoyang Zhu; Austin Chau; Michelle Cohn; Kai-Hui Liang; Hao‐Chuan Wang; Georgia Zellou; Zhou Yu,conference-paper,"Speech-based dialog systems primarily interact with users through their spoken responses. Understanding users’ perception of, and subconscious behaviors toward, the system’s speech are crucial for improving their design. In the current study, a voice chatbot designed for having a conversation with users in the domain of music is used to test the impact of emotional expressiveness in its text-to-speech (TTS) output. We parametrically manipulated the degree of emotional expressiveness via prosody and lexical choice across conditions. We used a two-pronged approach to test these effects on users: a user interaction study (Experiment 1 – between-subjects design) and an independent perception study (Experiment 2 – within-subjects design). Both studies provide converging evidence that increasing emotional prosody yields more positive perceptions of chatbot interactions, in increasing perception of emotional expressiveness (Experiments 1 and 2) as well as overall engagement, human-likeness, and likability of the bot (Experiment 2). We discuss these findings in terms of theories of human-computer interaction, as well as their implications for conversational design.",https://doi.org/10.1145/3543829.3543840,https://dl.acm.org/doi/pdf/10.1145/3543829.3543840,,gold,3,5,sistema=2;produto-design=2,screening-required,Automação não substitui leitura ontológica.,2,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""conversational design""",OpenAlex,https://openalex.org/W4393553273,https://doi.org/10.5281/zenodo.7538681,Supplementary Material for Human Factors in the Design of Chatbot Interactions: Conversational Design Practices,2023,Geovana Ramos Sousa Silva; Edna Dias Canedo,supplementary-materials,"Supplementary Material for the thesis entitled Human Factors in the Design of Chatbot Interactions: Conversational Design Practices. This repository contains the following files: systematic_literature_review_data -> Dataset of the retrieved papers from the SLR, the indication of papers that were removed at each step of the protocol, the list of accepted papers, and the search strings that were used; guide_vX -> Faithful prints of the guide's web pages that were shared with the validation participants. V1 was used in the survey, V2 was used in the case study, and V3 is the final version; validation_survey -> A copy of the Google Forms questionnaire that was used in the survey; Sheet with the answers to this survey; validation_case_study -> conversation_samples -> Conversations made by the participants in the case study stages. In each file, the conversation from the left was made without the guide, and the one from the right was created with the guide; interview_transcripts -> Transcripts of the interviews conducted with each participant at the last stage of the case study; instructions_to_participants.pdf -> File provided to participants containing the instructions for each step of the case study; transcripts_coding.xlsx -> Sheet containing transcripts from participants' responses and the corresponding code after the thematic analysis;",https://zenodo.org/record/7538681,,cc-by,green,4,6,titulo-ancora,screening-required,Automação não substitui leitura ontológica.,1,0,7,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""conversational design""",OpenAlex,https://openalex.org/W4406733481,https://doi.org/10.1111/jan.16762,Recommendations for Mental Health Chatbot Conversations: An Integrative Review,2025,Heidi Nieminen; Anna‐Kaisa Vartiainen; Raymond Bond; Emilia Laukkanen; Maurice Mulvenna; Lauri Kuosmanen,article,"AIM: To identify and synthesise recommendations and guidelines for mental health chatbot conversational design. DESIGN: Integrative review. METHODS: Suitable publications presenting recommendations or guidelines for mental health conversational design were included. The quality of included publications was assessed using Joanna Briggs Institute Critical Appraisal Tools. Thematic analysis was conducted. DATA SOURCES: Primary searches limited to last 10 years were conducted in PubMed, Scopus, ACM Digital Library and EBSCO databases including APA PsycINFO, CINAHL, APA PsycArticles and MEDLINE in February 2023 and updated in October 2023. A secondary search was conducted in Google Scholar in May 2023. RESULTS: Of 1684 articles screened, 16 publications were selected. Three overarching themes were developed: (1) explicit knowledge about chatbot design and domain, (2) knowing your audience and (3) creating a safe space to engage. Results highlight that creating pleasant and effective conversations with a mental health chatbot requires careful and professional planning in advance, defining the target group and working together with it to address its needs and preferences. It is essential to emphasise the pleasant user experience and safety from both technical and psychological perspectives. CONCLUSION: Recommendations for mental health chatbot conversational design have evolved and become more specific in recent years. Recommendations set high standards for mental health chatbots. To meet that, co-design, explicit knowledge of the user needs, domain and conversational design is needed. IMPLICATIONS FOR THE PROFESSION AND/OR PATIENT CARE: Mental health professionals participating in chatbot development can utilise this review. The results can also inform technical development teams not involving healthcare professionals directly. IMPACT: Knowledge of developing mental health chatbot conversations appears scattered. In mental health chatbots, features that enhance the chatbot's ability to meet users' needs and increase safety should be considered. This review is useful for developers of mental health chatbots and other health applications used independently. REPORTING METHOD: This integrative review was reported according to PRISMA guidelines, as applicable. PATIENT OR PUBLIC CONTRIBUTION: No patient or public contribution.",https://doi.org/10.1111/jan.16762,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jan.16762,other-oa,hybrid,3,5,sistema=2;produto-design=2,screening-required,Automação não substitui leitura ontológica.,2,1,8,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
20260831T003810Z,1.0.0,"""conversational design""",OpenAlex,https://openalex.org/W4391183940,https://doi.org/10.1145/3638067.3638068,Investigating politeness strategies in chatbots through the lens of Conversation Analysis,2023,Mateus de Souza Monteiro; Vinícius Carvalho Pereira; Luciana Cardoso de Castro Salgado,conference-paper,"Despite gaining popularity in recent years, chatbots frequently fall short of meeting user expectations. These interaction challenges arise from the limitations of chatbots, including their capacity to accurately understand user queries, deliver appropriate responses, and engage in natural conversation. Previous studies have investigated the effective employment of various linguistic strategies in conversational interfaces, particularly focusing on the use of politeness, to significantly enhance user perception and overall experience. This study focuses on exploring the variation of politeness in conversational design, specifically analyzing the role of indirectness in human-chatbot mockup dialogues created by Brazilian teenage students in a workshop. The analysis considers conversational features such as tone, structure, and intent to identify the conversational profiles associated with different politeness strategies. The findings reveal distinct conversational profiles and a prevalence of indirectness during the opening phase of conversations. Additionally, the study extends the analysis to electronic government chatbots from different countries, showing similar strategies. The study contributes by introducing analytical categories, identifying culturally-grounded politeness strategies, and proposing a visualization approach for analyzing conversational data. This research provides valuable insights and methodologies for designing culturally-informed politeness in chatbots, advancing the field of conversational design, and enhancing user experiences.",https://doi.org/10.1145/3638067.3638068,https://dl.acm.org/doi/pdf/10.1145/3638067.3638068,,gold,3,6,sistema=4;produto-design=4,screening-required,Automação não substitui leitura ontológica.,2,1,9,Pode alcançar o limiar 7/10 após evidência documental e contribuição aplicável.,screening-required
